Company code,Fiscal year,Document number,Debit cost center,Credit cost center,Debit profit center,Credit profit center,Debit account AP clearing,Credit account AP clearing,Debit account AR clearing,Credit account AR clearing,Debit account types,Credit account types,Debit accounts,Credit accounts,Debit GL account text combine,Credit GL account text combine,Debit GL account text,Credit GL account text,Debit GL account is bank,Credit GL account is bank,Debit P&L,Credit P&L,Debit customer name,Credit customer name,Debit supplier name,Credit supplier name,Debit asset,Debit asset description,Credit asset,Credit asset description,Debit supplier is customer,Debit supplier is customer name,Credit supplier is customer,Credit supplier is customer name,Debit customer is supplier,Debit customer is supplier name,Credit customer is supplier,Credit customer is supplier name,Debit GL account found in CSKB,Credit GL account found in CSKB,Company code description,Fiscal period,Document type,Document type description,Posting date,Document date,Input date,Transaction code,Transaction code text,Ref transaction,Local currency,User name,User name text,Entry type,Debit account type description,Credit account type description,Debit supplier,Credit supplier,Debit supplier group,Credit supplier group,Debit supplier group text,Credit supplier group text,Debit customer,Credit customer,Debit customer group,Credit customer group,Debit customer group description,Credit customer group description,Debit tango account,Credit tango account,Debit document amount,Debit amount (Custom),Credit document amount,Credit amount (Custom)
5385,2021,100000198,:Not assigned_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_:Not assigned_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385),0000303402:OFFICE (CC5385)_0000303399:MANAGEMENT (CC5385)_0000303402:OFFICE (CC5385)_0000303399:MANAGEMENT (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385),0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,____________,___________,____________,___________,S_S_S_S_S_S_S_S_S_S_S_S_S,S_S_S_S_S_S_S_S_S_S_S_S,0000201000_0000600000_0000632000_0000602000_0000516100_0000623000_0000633000_0000640030_0000613010_0000620000_0000644000_0000617000_0000642000,0000600000_0000601020_0000602000_0000633000_0000640030_0000613010_0000620000_0000600005_0000644000_0000622020_0000642000_0000610075,0000201000 : Accrd Expn_0000600000 : Salaries And Wages_0000632000 : Audit Fees_0000602000 : Pens Expn_0000516100 : Duty/Levy_0000623000 : Materials & Supplies_0000633000 : Prof Fee_0000640030 : Offsite Storage_0000613010 : Janitorial Cntrct_0000620000 : Telephone Telec Expn_0000644000 : Advertising_0000617000 : M&R M&E_0000642000 : IT Svcs Chrg Corp,0000600000 : Salaries And Wages_0000601020 : Pyrl Tax_0000602000 : Pens Expn_0000633000 : Prof Fee_0000640030 : Offsite Storage_0000613010 : Janitorial Cntrct_0000620000 : Telephone Telec Expn_0000600005 : Sal&WagProdFreLancer_0000644000 : Advertising_0000622020 : Electricity_0000642000 : IT Svcs Chrg Corp_0000610075 : T&E Taxi,Accrd Expn_Salaries And Wages_Audit Fees_Pens Expn_Duty/Levy_Materials & Supplies_Prof Fee_Offsite Storage_Janitorial Cntrct_Telephone Telec Expn_Advertising_M&R M&E_IT Svcs Chrg Corp,Salaries And Wages_Pyrl Tax_Pens Expn_Prof Fee_Offsite Storage_Janitorial Cntrct_Telephone Telec Expn_Sal&WagProdFreLancer_Advertising_Electricity_IT Svcs Chrg Corp_T&E Taxi,____________,___________,_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y,Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y,____________,_,____________,___________,|_|_|_|_|_|_|_|_|_|_|_|_|,____________,|_|_|_|_|_|_|_|_|_|_|_|,___________,_,____________,___________,___________,____________,____________,___________,___________,_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y,Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y,Left Bank Pictures Ltd,11,SA,G/L Account Document,19-02-21,19-02-21,25-02-21,FB50,G/L Acct Pstg: Single Screen Trans.,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts,G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts,____________,___________,_,_,_,_,____________,___________,_,_,_,_,204000_601000_605400_601500_553010_605100_605500_606000_602400_602800_606400_602600_606300,601000_601600_601500_605500_606000_602400_602800_601000_606400_602200_606300_601800,358179.73,500558.6,-358179.73,-500558.6
5385,2021,100000199,:Not assigned_:Not assigned,:Not assigned_:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,_,_,_,_,S_S,S_S,0000200101_0000700719,0000200101_0000700709,0000200101 : APReconTrVndrFXReval_0000700719 : UnrelzdLsFX-NonICLia,0000200101 : APReconTrVndrFXReval_0000700709 : URG FX NonIC Liab,APReconTrVndrFXReval_UnrelzdLsFX-NonICLia,APReconTrVndrFXReval_URG FX NonIC Liab,_,_,_Y,_Y,_,_,_,_,|_|,_,|_|,_,_,_,_,_,_,_,_,_,_,_,Left Bank Pictures Ltd,11,FX,G/L Revaluation FX,19-02-21,19-02-21,26-02-21,FBB1,Post Foreign Currency Valn,BKPF,GBP,MKATTA,Mahesh Katta,Manual,G/L accounts_G/L accounts,G/L accounts_G/L accounts,_,_,_,_,_,_,_,_,_,_,_,_,203000_752000,203000_702000,0.0,8.96,0.0,-8.96
5385,2021,100000200,:Not assigned_:Not assigned,:Not assigned_:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,_,_,_,_,S_S,S_S,0000200101_0000700709,0000200101_0000700719,0000200101 : APReconTrVndrFXReval_0000700709 : URG FX NonIC Liab,0000200101 : APReconTrVndrFXReval_0000700719 : UnrelzdLsFX-NonICLia,APReconTrVndrFXReval_URG FX NonIC Liab,APReconTrVndrFXReval_UnrelzdLsFX-NonICLia,_,_,_Y,_Y,_,_,_,_,|_|,_,|_|,_,_,_,_,_,_,_,_,_,_,_,Left Bank Pictures Ltd,12,FX,G/L Revaluation FX,1/3/2021,19-02-21,26-02-21,FBB1,Post Foreign Currency Valn,BKPF,GBP,MKATTA,Mahesh Katta,Manual,G/L accounts_G/L accounts,G/L accounts_G/L accounts,_,_,_,_,_,_,_,_,_,_,_,_,203000_702000,203000_752000,0.0,8.96,0.0,-8.96
5385,2021,100000201,:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,S,S,120776,700708,0000120776 : AP Trade Adv Reval,0000700708 : URG FX NonIC Assets,AP Trade Adv Reval,URG FX NonIC Assets,,,,Y,,_,,,|,,|,,_,,,,,,,,,,Left Bank Pictures Ltd,11,FX,G/L Revaluation FX,19-02-21,19-02-21,26-02-21,FBB1,Post Foreign Currency Valn,BKPF,GBP,MKATTA,Mahesh Katta,Manual,G/L accounts,G/L accounts,,,_,_,_,_,,,_,_,_,_,102300,702000,0.0,107.73,0.0,-107.73
5385,2021,100000202,:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,S,S,700708,120776,0000700708 : URG FX NonIC Assets,0000120776 : AP Trade Adv Reval,URG FX NonIC Assets,AP Trade Adv Reval,,,Y,,,_,,,|,,|,,_,,,,,,,,,,Left Bank Pictures Ltd,12,FX,G/L Revaluation FX,1/3/2021,19-02-21,26-02-21,FBB1,Post Foreign Currency Valn,BKPF,GBP,MKATTA,Mahesh Katta,Manual,G/L accounts,G/L accounts,,,_,_,_,_,,,_,_,_,_,702000,102300,0.0,107.73,0.0,-107.73
5385,2021,100000203,:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,S,S,153106,700706,0000153106 : IC Recv-Settle-Forex,0000700706 : URG FX IC Recv,IC Recv-Settle-Forex,URG FX IC Recv,,,,Y,,_,,,|,,|,,_,,,,,,,,,,Left Bank Pictures Ltd,11,FX,G/L Revaluation FX,19-02-21,19-02-21,26-02-21,FBB1,Post Foreign Currency Valn,BKPF,GBP,MKATTA,Mahesh Katta,Manual,G/L accounts,G/L accounts,,,_,_,_,_,,,_,_,_,_,153000,702000,0.0,904.34,0.0,-904.34
5385,2021,100000204,:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,S,S,153106,700706,0000153106 : IC Recv-Settle-Forex,0000700706 : URG FX IC Recv,IC Recv-Settle-Forex,URG FX IC Recv,,,,Y,,_,,,|,,|,,_,,,,,,,,,,Left Bank Pictures Ltd,11,FX,G/L Revaluation FX,19-02-21,19-02-21,26-02-21,FBB1,Post Foreign Currency Valn,BKPF,GBP,MKATTA,Mahesh Katta,Manual,G/L accounts,G/L accounts,,,_,_,_,_,,,_,_,_,_,153000,702000,0.0,411716.14,0.0,-411716.14
5385,2021,100000205,:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,S,S,153106,700706,0000153106 : IC Recv-Settle-Forex,0000700706 : URG FX IC Recv,IC Recv-Settle-Forex,URG FX IC Recv,,,,Y,,_,,,|,,|,,_,,,,,,,,,,Left Bank Pictures Ltd,11,FX,G/L Revaluation FX,19-02-21,19-02-21,26-02-21,FBB1,Post Foreign Currency Valn,BKPF,GBP,MKATTA,Mahesh Katta,Manual,G/L accounts,G/L accounts,,,_,_,_,_,,,_,_,_,_,153000,702000,0.0,479504.21,0.0,-479504.21
5385,2021,100000206,:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,S,S,153106,700706,0000153106 : IC Recv-Settle-Forex,0000700706 : URG FX IC Recv,IC Recv-Settle-Forex,URG FX IC Recv,,,,Y,,_,,,|,,|,,_,,,,,,,,,,Left Bank Pictures Ltd,11,FX,G/L Revaluation FX,19-02-21,19-02-21,26-02-21,FBB1,Post Foreign Currency Valn,BKPF,GBP,MKATTA,Mahesh Katta,Manual,G/L accounts,G/L accounts,,,_,_,_,_,,,_,_,_,_,153000,702000,0.0,1302498.34,0.0,-1302498.34
5385,2021,100000207,:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,S,S,700706,153106,0000700706 : URG FX IC Recv,0000153106 : IC Recv-Settle-Forex,URG FX IC Recv,IC Recv-Settle-Forex,,,Y,,,_,,,|,,|,,_,,,,,,,,,,Left Bank Pictures Ltd,12,FX,G/L Revaluation FX,1/3/2021,19-02-21,26-02-21,FBB1,Post Foreign Currency Valn,BKPF,GBP,MKATTA,Mahesh Katta,Manual,G/L accounts,G/L accounts,,,_,_,_,_,,,_,_,_,_,702000,153000,0.0,479504.21,0.0,-479504.21
5385,2021,100000208,:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,S,S,700706,153106,0000700706 : URG FX IC Recv,0000153106 : IC Recv-Settle-Forex,URG FX IC Recv,IC Recv-Settle-Forex,,,Y,,,_,,,|,,|,,_,,,,,,,,,,Left Bank Pictures Ltd,12,FX,G/L Revaluation FX,1/3/2021,19-02-21,26-02-21,FBB1,Post Foreign Currency Valn,BKPF,GBP,MKATTA,Mahesh Katta,Manual,G/L accounts,G/L accounts,,,_,_,_,_,,,_,_,_,_,702000,153000,0.0,411716.14,0.0,-411716.14
5385,2021,100000209,:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,S,S,700706,153106,0000700706 : URG FX IC Recv,0000153106 : IC Recv-Settle-Forex,URG FX IC Recv,IC Recv-Settle-Forex,,,Y,,,_,,,|,,|,,_,,,,,,,,,,Left Bank Pictures Ltd,12,FX,G/L Revaluation FX,1/3/2021,19-02-21,26-02-21,FBB1,Post Foreign Currency Valn,BKPF,GBP,MKATTA,Mahesh Katta,Manual,G/L accounts,G/L accounts,,,_,_,_,_,,,_,_,_,_,702000,153000,0.0,904.34,0.0,-904.34
5385,2021,100000210,:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,S,S,700706,153106,0000700706 : URG FX IC Recv,0000153106 : IC Recv-Settle-Forex,URG FX IC Recv,IC Recv-Settle-Forex,,,Y,,,_,,,|,,|,,_,,,,,,,,,,Left Bank Pictures Ltd,12,FX,G/L Revaluation FX,1/3/2021,19-02-21,26-02-21,FBB1,Post Foreign Currency Valn,BKPF,GBP,MKATTA,Mahesh Katta,Manual,G/L accounts,G/L accounts,,,_,_,_,_,,,_,_,_,_,702000,153000,0.0,1302498.34,0.0,-1302498.34
5385,2021,100000211,:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,S,S,700717,253106,0000700717 : UnreaizdLs FX-ICPayb,0000253106 : IC Pay-Settle-FX,UnreaizdLs FX-ICPayb,IC Pay-Settle-FX,,,Y,,,_,,,|,,|,,_,,,,,,,,,,Left Bank Pictures Ltd,11,FX,G/L Revaluation FX,19-02-21,19-02-21,26-02-21,FBB1,Post Foreign Currency Valn,BKPF,GBP,MKATTA,Mahesh Katta,Manual,G/L accounts,G/L accounts,,,_,_,_,_,,,_,_,_,_,752000,260000,0.0,2725222.33,0.0,-2725222.33
5385,2021,100000212,:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,S,S,700717,253106,0000700717 : UnreaizdLs FX-ICPayb,0000253106 : IC Pay-Settle-FX,UnreaizdLs FX-ICPayb,IC Pay-Settle-FX,,,Y,,,_,,,|,,|,,_,,,,,,,,,,Left Bank Pictures Ltd,11,FX,G/L Revaluation FX,19-02-21,19-02-21,26-02-21,FBB1,Post Foreign Currency Valn,BKPF,GBP,MKATTA,Mahesh Katta,Manual,G/L accounts,G/L accounts,,,_,_,_,_,,,_,_,_,_,752000,260000,0.0,355400.66,0.0,-355400.66
5385,2021,100000213,:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,S,S,253106,700717,0000253106 : IC Pay-Settle-FX,0000700717 : UnreaizdLs FX-ICPayb,IC Pay-Settle-FX,UnreaizdLs FX-ICPayb,,,,Y,,_,,,|,,|,,_,,,,,,,,,,Left Bank Pictures Ltd,12,FX,G/L Revaluation FX,1/3/2021,19-02-21,26-02-21,FBB1,Post Foreign Currency Valn,BKPF,GBP,MKATTA,Mahesh Katta,Manual,G/L accounts,G/L accounts,,,_,_,_,_,,,_,_,_,_,260000,752000,0.0,2725222.33,0.0,-2725222.33
5385,2021,100000214,:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,S,S,253106,700717,0000253106 : IC Pay-Settle-FX,0000700717 : UnreaizdLs FX-ICPayb,IC Pay-Settle-FX,UnreaizdLs FX-ICPayb,,,,Y,,_,,,|,,|,,_,,,,,,,,,,Left Bank Pictures Ltd,12,FX,G/L Revaluation FX,1/3/2021,19-02-21,26-02-21,FBB1,Post Foreign Currency Valn,BKPF,GBP,MKATTA,Mahesh Katta,Manual,G/L accounts,G/L accounts,,,_,_,_,_,,,_,_,_,_,260000,752000,0.0,355400.66,0.0,-355400.66
5385,2021,100000215,:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,S,S,700706,310450,0000700706 : URG FX IC Recv,0000310450 : FX Transln Gn,URG FX IC Recv,FX Transln Gn,,,Y,,,_,,,|,,|,,_,,,,,,,,,,Left Bank Pictures Ltd,11,FC,G/L Revaluation CTA,19-02-21,26-02-21,26-02-21,,,BKPFF,GBP,MWANG9,Man Wang,Regular,G/L accounts,G/L accounts,,,_,_,_,_,,,_,_,_,_,702000,303000,0.0,300133.77,0.0,-300133.77
5385,2021,100000216,:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,S,S,700706,310450,0000700706 : URG FX IC Recv,0000310450 : FX Transln Gn,URG FX IC Recv,FX Transln Gn,,,Y,,,_,,,|,,|,,_,,,,,,,,,,Left Bank Pictures Ltd,11,FC,G/L Revaluation CTA,19-02-21,26-02-21,26-02-21,,,BKPFF,GBP,MWANG9,Man Wang,Regular,G/L accounts,G/L accounts,,,_,_,_,_,,,_,_,_,_,702000,303000,0.0,104356.74,0.0,-104356.74
5385,2021,100000217,:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,S,S,700703,310450,0000700703 : Gn FX NonIC Assets,0000310450 : FX Transln Gn,Gn FX NonIC Assets,FX Transln Gn,,,Y,,,_,,,|,,|,,_,,,,,,,,,,Left Bank Pictures Ltd,11,FC,G/L Revaluation CTA,19-02-21,26-02-21,26-02-21,,,BKPFF,GBP,MWANG9,Man Wang,Regular,G/L accounts,G/L accounts,,,_,_,_,_,,,_,_,_,_,702000,303000,0.0,6.5,0.0,-6.5
5385,2021,100000218,:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,S,S,700706,310450,0000700706 : URG FX IC Recv,0000310450 : FX Transln Gn,URG FX IC Recv,FX Transln Gn,,,Y,,,_,,,|,,|,,_,,,,,,,,,,Left Bank Pictures Ltd,11,FC,G/L Revaluation CTA,19-02-21,26-02-21,26-02-21,,,BKPFF,GBP,MWANG9,Man Wang,Regular,G/L accounts,G/L accounts,,,_,_,_,_,,,_,_,_,_,702000,303000,0.0,133821.2,0.0,-133821.2
5385,2021,100000219,:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,S,S,700706,310450,0000700706 : URG FX IC Recv,0000310450 : FX Transln Gn,URG FX IC Recv,FX Transln Gn,,,Y,,,_,,,|,,|,,_,,,,,,,,,,Left Bank Pictures Ltd,11,FC,G/L Revaluation CTA,19-02-21,26-02-21,26-02-21,,,BKPFF,GBP,MWANG9,Man Wang,Regular,G/L accounts,G/L accounts,,,_,_,_,_,,,_,_,_,_,702000,303000,0.0,196.81,0.0,-196.81
5385,2021,100000220,:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,S,S,700704,310450,0000700704 : Gn FX NonIC Liab,0000310450 : FX Transln Gn,Gn FX NonIC Liab,FX Transln Gn,,,Y,,,_,,,|,,|,,_,,,,,,,,,,Left Bank Pictures Ltd,11,FC,G/L Revaluation CTA,19-02-21,26-02-21,26-02-21,,,BKPFF,GBP,MWANG9,Man Wang,Regular,G/L accounts,G/L accounts,,,_,_,_,_,,,_,_,_,_,702000,303000,0.0,21.73,0.0,-21.73
5385,2021,100000221,:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,S,S,700709,310450,0000700709 : URG FX NonIC Liab,0000310450 : FX Transln Gn,URG FX NonIC Liab,FX Transln Gn,,,Y,,,_,,,|,,|,,_,,,,,,,,,,Left Bank Pictures Ltd,11,FC,G/L Revaluation CTA,19-02-21,26-02-21,26-02-21,,,BKPFF,GBP,MWANG9,Man Wang,Regular,G/L accounts,G/L accounts,,,_,_,_,_,,,_,_,_,_,702000,303000,0.0,0.57,0.0,-0.57
5385,2021,100000222,:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,S,S,310450,700717,0000310450 : FX Transln Gn,0000700717 : UnreaizdLs FX-ICPayb,FX Transln Gn,UnreaizdLs FX-ICPayb,,,,Y,,_,,,|,,|,,_,,,,,,,,,,Left Bank Pictures Ltd,11,FC,G/L Revaluation CTA,19-02-21,26-02-21,26-02-21,,,BKPFF,GBP,MWANG9,Man Wang,Regular,G/L accounts,G/L accounts,,,_,_,_,_,,,_,_,_,_,303000,752000,0.0,594374.78,0.0,-594374.78
5385,2021,100000223,:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,S,S,310450,700714,0000310450 : FX Transln Gn,0000700714 : Ls on FX-NonICLiab,FX Transln Gn,Ls on FX-NonICLiab,,,,Y,,_,,,|,,|,,_,,,,,,,,,,Left Bank Pictures Ltd,11,FC,G/L Revaluation CTA,19-02-21,26-02-21,26-02-21,,,BKPFF,GBP,MWANG9,Man Wang,Regular,G/L accounts,G/L accounts,,,_,_,_,_,,,_,_,_,_,303000,752000,0.0,5590.26,0.0,-5590.26
5385,2021,100000224,:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,S,S,310450,700717,0000310450 : FX Transln Gn,0000700717 : UnreaizdLs FX-ICPayb,FX Transln Gn,UnreaizdLs FX-ICPayb,,,,Y,,_,,,|,,|,,_,,,,,,,,,,Left Bank Pictures Ltd,11,FC,G/L Revaluation CTA,19-02-21,26-02-21,26-02-21,,,BKPFF,GBP,MWANG9,Man Wang,Regular,G/L accounts,G/L accounts,,,_,_,_,_,,,_,_,_,_,303000,752000,0.0,83744.33,0.0,-83744.33
5385,2021,100000225,:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,S,S,700719,310450,0000700719 : UnrelzdLsFX-NonICLia,0000310450 : FX Transln Gn,UnrelzdLsFX-NonICLia,FX Transln Gn,,,Y,,,_,,,|,,|,,_,,,,,,,,,,Left Bank Pictures Ltd,11,FC,G/L Revaluation CTA,19-02-21,26-02-21,26-02-21,,,BKPFF,GBP,MWANG9,Man Wang,Regular,G/L accounts,G/L accounts,,,_,_,_,_,,,_,_,_,_,752000,303000,0.0,17.24,0.0,-17.24
5385,2021,100000226,:Not assigned_:Not assigned_0000303402:OFFICE (CC5385)_:Not assigned_:Not assigned,:Not assigned_0000303402:OFFICE (CC5385)_:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,____,__,____,__,S_S_S_S_S,S_S_S,0000202150_0000290550_0000646022_0000800550_0000182400,0000202150_0000612000_0000182400,0000202150 : Oprt Lease Curr LTD_0000290550 : LT Debt Oprt Lease_0000646022 : ROU Bldg Op Amort_0000800550 : Int Expn - Leases_0000182400 : Accum Amort ROU Bldg,0000202150 : Oprt Lease Curr LTD_0000612000 : Rent Bldg_0000182400 : Accum Amort ROU Bldg,Oprt Lease Curr LTD_LT Debt Oprt Lease_ROU Bldg Op Amort_Int Expn - Leases_Accum Amort ROU Bldg,Oprt Lease Curr LTD_Rent Bldg_Accum Amort ROU Bldg,____,__,__Y_Y_,_Y_,____,_,____,__,|_|_|_|_|,____,|_|_|,__,_,____,__,__,____,____,__,__,__Y__,_Y_,Left Bank Pictures Ltd,12,SA,G/L Account Document,16-03-21,16-03-21,17-03-21,FB01,Post Document,BKPF,GBP,EFLORES5,Eden Flores,Manual,G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts,G/L accounts_G/L accounts_G/L accounts,____,__,_,_,_,_,____,__,_,_,_,_,201350_251350_603890_855000_158920,201350_603300_158920,147679.44,205275.7,-147679.44,-205275.7
5385,2021,100000227,:Not assigned_:Not assigned_0000303402:OFFICE (CC5385)_:Not assigned_:Not assigned,:Not assigned_0000303402:OFFICE (CC5385)_:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,____,__,____,__,S_S_S_S_S,S_S_S,0000202150_0000290550_0000646022_0000800550_0000182400,0000202150_0000612000_0000182400,0000202150 : Oprt Lease Curr LTD_0000290550 : LT Debt Oprt Lease_0000646022 : ROU Bldg Op Amort_0000800550 : Int Expn - Leases_0000182400 : Accum Amort ROU Bldg,0000202150 : Oprt Lease Curr LTD_0000612000 : Rent Bldg_0000182400 : Accum Amort ROU Bldg,Oprt Lease Curr LTD_LT Debt Oprt Lease_ROU Bldg Op Amort_Int Expn - Leases_Accum Amort ROU Bldg,Oprt Lease Curr LTD_Rent Bldg_Accum Amort ROU Bldg,____,__,__Y_Y_,_Y_,____,_,____,__,|_|_|_|_|,____,|_|_|,__,_,____,__,__,____,____,__,__,__Y__,_Y_,Left Bank Pictures Ltd,12,SA,G/L Account Document,16-03-21,16-03-21,17-03-21,FB01,Post Document,BKPF,GBP,EFLORES5,Eden Flores,Manual,G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts,G/L accounts_G/L accounts_G/L accounts,____,__,_,_,_,_,____,__,_,_,_,_,201350_251350_603890_855000_158920,201350_603300_158920,140065.49,194692.23,-140065.49,-194692.23
5385,2021,100000228,:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,S,S,400763,400763,0000400763 : Prodr Fee Earned,0000400763 : Prodr Fee Earned,Prodr Fee Earned,Prodr Fee Earned,,,Y,Y,,_,,,|,,|,,_,,,,,,,,,,Left Bank Pictures Ltd,12,SA,G/L Account Document,23-03-21,23-03-21,23-03-21,FBB1,Post Foreign Currency Valn,BKPF,GBP,DBARLOW,,Regular,G/L accounts,G/L accounts,,,_,_,_,_,,,_,_,_,_,401000,401000,108.91,149.79,-108.91,-149.79
5385,2021,100000229,:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,S,S,160825,164000,0000160825 : Comptr HW NonRecon,0000164000 : Cap Asset Clrng Acq,Comptr HW NonRecon,Cap Asset Clrng Acq,,,,,,_,,,|,,|,,_,,,,,,,,,,Left Bank Pictures Ltd,12,AA,Asset Posting,23-03-21,4/3/2021,23-03-21,ABZON,Acquis. w/Autom. Offsetting Entry,AMBU,GBP,SCAINE,Stephanie Caine,Regular,G/L accounts,G/L accounts,,,_,_,_,_,,,_,_,_,_,155800,155200,1082.5,1500.78,-1082.5,-1500.78
